PLOT_ID,raw_NDVI,Image_Quality,DayOfYear,Year,filtered_NDVI,Growing_Season
494,0.6858000000000001,0,204,2005,0.6858000000000001,Y
494,0.6784,0,215,2005,0.6784,Y
494,0.6669,0,231,2005,0.6669,Y
494,0.6148,0,243,2005,0.6148,Y
494,0.5094000000000001,0,263,2005,0.5094000000000001,Y
494,0.3963,0,282,2005,0.3963,Y
494,0.3572,0,291,2005,0.3572,Y
494,0.3113,0,314,2005,0.3113,N
494,0.3168,0,328,2005,0.3168,N
494,0.0946,2,351,2005,NA,N
494,0.3598,0,2,2005,0.3598,N
715,0.2695,1,30,2005,0.2695,N
715,0.1289,1,47,2005,0.1289,N
715,0.4389,1,60,2005,0.4389,N
715,0.301,1,69,2005,0.301,Y
715,0.0263,2,83,2005,NA,Y
715,0.3996,1,99,2005,0.3996,Y
715,0.4196,1,115,2005,0.4196,Y
715,0.5304,1,141,2005,0.5304,Y
715,0.4704,0,149,2005,0.4704,Y
715,0.5668000000000001,1,171,2005,0.5668000000000001,Y
715,0.5815,3,188,2005,NA,Y
715,0.5996,0,195,2005,0.5996,Y
715,0.5174,0,215,2005,0.5174,Y
715,0.5674,0,233,2005,0.5674,Y
715,0.5435,0,249,2005,0.5435,Y
715,0.4707,1,263,2005,0.4707,Y
715,0.506,1,282,2005,0.506,Y
715,0.5036,1,291,2005,0.5036,Y
715,0.47,1,316,2005,0.47,N
715,0.4255,1,329,2005,0.4255,N
715,-0.0342,2,338,2005,NA,N
715,-0.06570000000000001,1,1,2005,-0.06570000000000001,N
154,0.3262,1,13,2006,0.3262,N
154,0.2716,1,18,2006,0.2716,N
154,0.28150000000000003,1,41,2006,0.28150000000000003,N
154,0.0379,2,60,2006,NA,N
154,0.1594,3,72,2006,NA,Y
154,0.2443,3,89,2006,NA,Y
154,0.2375,3,109,2006,NA,Y
154,0.276,0,118,2006,0.276,Y
154,0.2972,0,134,2006,0.2972,Y
154,0.4952,0,154,2006,0.4952,Y
154,0.6181,0,175,2006,0.6181,Y
154,0.6136,0,177,2006,0.6136,Y
154,0.7137,0,207,2006,0.7137,Y
154,0.7601,1,217,2006,0.7601,Y
154,0.6365000000000001,0,232,2006,0.6365000000000001,Y
154,0.6434000000000001,0,246,2006,0.6434000000000001,Y
154,0.5267000000000001,0,267,2006,0.5267000000000001,Y
154,0.4583,0,273,2006,0.4583,Y
154,0.35650000000000004,0,298,2006,0.35650000000000004,Y
154,0.3205,1,320,2006,0.3205,N
154,0.0194,2,326,2006,NA,N
154,0.1557,1,347,2006,0.1557,N
154,0.1504,1,3,2006,0.1504,N
156,0.29910000000000003,1,13,2006,0.29910000000000003,N
156,0.2666,0,27,2006,0.2666,N
156,0.28150000000000003,1,41,2006,0.28150000000000003,N
156,0.07930000000000001,2,62,2006,NA,Y
156,0.154,3,72,2006,NA,Y
156,0.2443,3,89,2006,NA,Y
156,0.1642,1,111,2006,0.1642,Y
156,0.28090000000000004,0,118,2006,0.28090000000000004,Y
156,0.3433,0,138,2006,0.3433,Y
156,0.4715,0,154,2006,0.4715,Y
156,0.624,0,175,2006,0.624,Y
156,0.6187,0,177,2006,0.6187,Y
156,0.6444000000000001,0,207,2006,0.6444000000000001,Y
156,0.7508,1,217,2006,0.7508,Y
156,0.5529000000000001,0,232,2006,0.5529000000000001,Y
156,0.5564,0,246,2006,0.5564,Y
156,0.4382,0,267,2006,0.4382,Y
156,0.3668,0,273,2006,0.3668,Y
156,0.27790000000000004,0,298,2006,0.27790000000000004,Y
156,0.2864,1,309,2006,0.2864,N
156,0.0322,2,326,2006,NA,N
156,0.16290000000000002,1,347,2006,0.16290000000000002,N
156,0.2234,3,359,2006,NA,N
160,0.26890000000000003,0,13,2006,0.26890000000000003,N
160,0.2748,0,17,2006,0.2748,N
160,0.25980000000000003,0,40,2006,0.25980000000000003,N
160,0.0366,2,58,2006,NA,N
160,0.208,3,79,2006,NA,Y
160,0.2358,3,82,2006,NA,Y
160,0.2345,1,111,2006,0.2345,Y
160,0.2459,0,113,2006,0.2459,Y
160,0.2838,0,134,2006,0.2838,Y
160,0.4594,0,154,2006,0.4594,Y
160,0.6136,0,175,2006,0.6136,Y
160,0.6068,0,177,2006,0.6068,Y
160,0.7012,0,207,2006,0.7012,Y
160,0.7375,1,217,2006,0.7375,Y
160,0.6261,0,232,2006,0.6261,Y
160,0.5927,0,246,2006,0.5927,Y
160,0.4227,0,267,2006,0.4227,Y
160,0.3677,0,273,2006,0.3677,Y
160,0.28040000000000004,0,296,2006,0.28040000000000004,Y
160,0.3013,1,309,2006,0.3013,N
160,0.0496,3,336,2006,NA,N
160,-0.0025,2,341,2006,NA,N
160,0.0629,2,364,2006,NA,N
162,0.2984,0,13,2006,0.2984,N
162,0.2606,0,17,2006,0.2606,N
162,0.2288,0,40,2006,0.2288,N
162,0.0406,2,63,2006,NA,Y
162,0.2123,3,80,2006,NA,Y
162,0.2277,3,87,2006,NA,Y
162,0.2436,1,111,2006,0.2436,Y
162,0.25630000000000003,0,113,2006,0.25630000000000003,Y
162,0.3371,0,138,2006,0.3371,Y
162,0.4636,0,154,2006,0.4636,Y
162,0.6078,0,175,2006,0.6078,Y
162,0.5945,0,177,2006,0.5945,Y
162,0.683,0,207,2006,0.683,Y
162,0.7342000000000001,1,217,2006,0.7342000000000001,Y
162,0.625,0,232,2006,0.625,Y
162,0.5766,0,246,2006,0.5766,Y
162,0.4341,0,267,2006,0.4341,Y
162,0.3656,0,273,2006,0.3656,Y
162,0.3057,0,296,2006,0.3057,Y
162,0.3108,1,320,2006,0.3108,N
162,0.0863,2,334,2006,NA,N
162,0.0391,2,341,2006,NA,N
162,0.0571,2,364,2006,NA,N
164,0.3512,0,13,2006,0.3512,N
164,0.4909,0,17,2006,0.4909,N
164,0.3953,0,42,2006,0.3953,N
164,0.0746,2,62,2006,NA,Y
164,0.1759,3,74,2006,NA,Y
164,0.26830000000000004,3,92,2006,NA,Y
164,0.3754,1,108,2006,0.3754,Y
164,0.3501,0,113,2006,0.3501,Y
164,0.3366,0,134,2006,0.3366,Y
164,0.5613,0,154,2006,0.5613,Y
164,0.6363,0,175,2006,0.6363,Y
164,0.638,0,177,2006,0.638,Y
164,0.7042,0,207,2006,0.7042,Y
164,0.6768000000000001,0,218,2006,0.6768000000000001,Y
164,0.6682,0,232,2006,0.6682,Y
164,0.619,0,246,2006,0.619,Y
164,0.4872,0,267,2006,0.4872,Y
164,0.5818,0,273,2006,0.5818,Y
164,0.4004,0,296,2006,0.4004,Y
164,0.1138,2,305,2006,NA,N
164,0.16690000000000002,2,334,2006,NA,N
164,0.1094,2,341,2006,NA,N
164,0.1825,2,364,2006,NA,N
166,0.4093,0,13,2006,0.4093,N
166,0.2672,0,17,2006,0.2672,N
166,0.4776,0,42,2006,0.4776,N
166,0.0588,2,62,2006,NA,Y
166,0.2073,3,79,2006,NA,Y
166,0.2205,3,92,2006,NA,Y
166,0.28150000000000003,1,108,2006,0.28150000000000003,Y
166,0.2622,0,124,2006,0.2622,Y
166,0.29960000000000003,0,134,2006,0.29960000000000003,Y
166,0.4579,0,154,2006,0.4579,Y
166,0.5884,0,175,2006,0.5884,Y
166,0.558,0,177,2006,0.558,Y
166,0.6581,0,207,2006,0.6581,Y
166,0.6607000000000001,0,218,2006,0.6607000000000001,Y
166,0.661,0,232,2006,0.661,Y
166,0.6402,0,246,2006,0.6402,Y
166,0.4822,0,267,2006,0.4822,Y
166,0.4291,0,273,2006,0.4291,Y
166,0.2942,0,296,2006,0.2942,Y
166,0.3714,1,320,2006,0.3714,N
166,0.0723,2,334,2006,NA,N
166,0.1638,2,341,2006,NA,N
166,0.0427,2,364,2006,NA,N
168,0.2979,0,2,2006,0.2979,N
168,0.4699,0,29,2006,0.4699,N
168,0.2553,1,41,2006,0.2553,N
168,0.0604,2,62,2006,NA,Y
168,0.0325,3,72,2006,NA,Y
168,0.274,3,92,2006,NA,Y
168,0.25780000000000003,1,111,2006,0.25780000000000003,Y
168,0.2963,0,118,2006,0.2963,Y
168,0.2927,0,134,2006,0.2927,Y
168,0.4378,0,154,2006,0.4378,Y
168,0.5820000000000001,0,175,2006,0.5820000000000001,Y
168,0.5696,0,177,2006,0.5696,Y
168,0.7216,0,207,2006,0.7216,Y
168,0.6667000000000001,0,218,2006,0.6667000000000001,Y
168,0.6284000000000001,0,232,2006,0.6284000000000001,Y
168,0.6049,0,246,2006,0.6049,Y
168,0.467,0,267,2006,0.467,Y
168,0.3865,0,273,2006,0.3865,Y
168,0.3103,0,298,2006,0.3103,Y
168,0.31370000000000003,1,320,2006,0.31370000000000003,N
168,0.0544,2,334,2006,NA,N
168,0.0282,2,339,2006,NA,N
168,0.1134,2,364,2006,NA,N
218,0.5177,1,3,2006,0.5177,N
218,0.8645,1,27,2006,0.8645,N
218,0.6202000000000001,3,44,2006,NA,N
218,0.2877,2,58,2006,NA,N
218,0.2844,3,72,2006,NA,Y
218,0.3377,1,82,2006,0.3377,Y
218,0.34690000000000004,0,108,2006,0.34690000000000004,Y
218,0.5464,0,118,2006,0.5464,Y
218,0.5269,0,138,2006,0.5269,Y
218,0.5766,0,154,2006,0.5766,Y
218,0.6517000000000001,0,175,2006,0.6517000000000001,Y
218,0.6575000000000001,0,177,2006,0.6575000000000001,Y
218,0.7091000000000001,0,207,2006,0.7091000000000001,Y
218,0.7409,1,217,2006,0.7409,Y
218,0.6837000000000001,0,239,2006,0.6837000000000001,Y
218,0.6887,0,246,2006,0.6887,Y
218,0.7003,0,267,2006,0.7003,Y
218,0.6397,0,273,2006,0.6397,Y
218,0.6081,0,298,2006,0.6081,Y
218,0.4058,1,320,2006,0.4058,N
218,0.4584,1,322,2006,0.4584,N
218,0.4191,3,344,2006,NA,N
218,0.443,1,3,2006,0.443,N
220,0.27840000000000004,1,3,2006,0.27840000000000004,N
220,0.2944,0,27,2006,0.2944,N
220,0.2852,3,44,2006,NA,N
220,0.0602,2,57,2006,NA,N
220,0.16110000000000002,3,74,2006,NA,Y
220,0.1983,3,88,2006,NA,Y
220,0.25070000000000003,1,109,2006,0.25070000000000003,Y
220,0.2874,0,118,2006,0.2874,Y
220,0.31670000000000004,0,134,2006,0.31670000000000004,Y
220,0.5227,0,154,2006,0.5227,Y
220,0.6298,0,175,2006,0.6298,Y
220,0.6372,0,177,2006,0.6372,Y
220,0.6732,0,207,2006,0.6732,Y
220,0.7474000000000001,1,217,2006,0.7474000000000001,Y
220,0.6048,0,232,2006,0.6048,Y
220,0.5993,0,246,2006,0.5993,Y
220,0.5711,0,267,2006,0.5711,Y
220,0.4554,0,273,2006,0.4554,Y
220,0.3337,0,298,2006,0.3337,Y
220,0.3895,1,320,2006,0.3895,N
220,0.0825,2,334,2006,NA,N
220,0.2421,3,351,2006,NA,N
220,0.1991,3,360,2006,NA,N
222,0.2404,1,13,2006,0.2404,N
222,0.1919,3,17,2006,NA,N
222,0.2351,1,41,2006,0.2351,N
222,-0.0062,2,60,2006,NA,N
222,0.07050000000000001,3,74,2006,NA,Y
222,0.171,3,82,2006,NA,Y
222,0.2099,1,103,2006,0.2099,Y
222,0.2495,0,118,2006,0.2495,Y
222,0.29410000000000003,0,134,2006,0.29410000000000003,Y
222,0.4447,0,154,2006,0.4447,Y
222,0.622,0,175,2006,0.622,Y
222,0.6122000000000001,0,177,2006,0.6122000000000001,Y
222,0.6828000000000001,0,207,2006,0.6828000000000001,Y
222,0.7472000000000001,1,217,2006,0.7472000000000001,Y
222,0.6031000000000001,0,232,2006,0.6031000000000001,Y
222,0.5722,0,246,2006,0.5722,Y
222,0.4376,0,267,2006,0.4376,Y
222,0.3886,0,273,2006,0.3886,Y
222,0.2756,0,298,2006,0.2756,Y
222,0.2529,1,320,2006,0.2529,N
222,0.0304,2,334,2006,NA,N
222,0.0991,3,344,2006,NA,N
222,0.1582,3,360,2006,NA,N
224,0.2328,1,13,2006,0.2328,N
224,0.2319,3,17,2006,NA,N
224,0.257,1,41,2006,0.257,N
224,0.0244,2,63,2006,NA,Y
224,0.138,3,79,2006,NA,Y
224,0.1976,3,82,2006,NA,Y
224,0.2222,3,109,2006,NA,Y
224,0.2456,0,113,2006,0.2456,Y
224,0.2932,0,138,2006,0.2932,Y
224,0.4193,0,154,2006,0.4193,Y
224,0.5832,0,175,2006,0.5832,Y
224,0.5854,0,177,2006,0.5854,Y
224,0.6708000000000001,0,207,2006,0.6708000000000001,Y
224,0.7244,1,217,2006,0.7244,Y
224,0.5908,0,232,2006,0.5908,Y
224,0.5446,0,246,2006,0.5446,Y
224,0.4543,0,267,2006,0.4543,Y
224,0.368,0,273,2006,0.368,Y
224,0.2881,0,296,2006,0.2881,Y
224,0.2529,1,320,2006,0.2529,N
224,0.2535,1,322,2006,0.2535,N
224,0.1236,1,347,2006,0.1236,N
224,0.0477,2,365,2006,NA,N
226,0.2498,0,13,2006,0.2498,N
226,0.2641,3,17,2006,NA,N
226,0.2318,0,42,2006,0.2318,N
226,0.0402,3,57,2006,NA,N
226,0.211,3,79,2006,NA,Y
226,0.2004,3,89,2006,NA,Y
226,0.2207,3,111,2006,NA,Y
226,0.2321,0,113,2006,0.2321,Y
226,0.30210000000000004,0,138,2006,0.30210000000000004,Y
226,0.4284,0,154,2006,0.4284,Y
226,0.5651,0,175,2006,0.5651,Y
226,0.5529000000000001,0,177,2006,0.5529000000000001,Y
226,0.6072000000000001,0,207,2006,0.6072000000000001,Y
226,0.7244,1,217,2006,0.7244,Y
226,0.5537000000000001,0,232,2006,0.5537000000000001,Y
226,0.5384,0,246,2006,0.5384,Y
226,0.441,0,267,2006,0.441,Y
226,0.3703,0,273,2006,0.3703,Y
226,0.2849,0,296,2006,0.2849,Y
226,0.2526,3,309,2006,NA,N
226,0.0486,3,336,2006,NA,N
226,0.0663,2,341,2006,NA,N
226,0.07350000000000001,2,365,2006,NA,N
228,0.257,0,13,2006,0.257,N
228,0.2587,3,17,2006,NA,N
228,0.2449,0,40,2006,0.2449,N
228,0.0655,2,62,2006,NA,Y
228,0.1416,3,74,2006,NA,Y
228,0.2091,3,92,2006,NA,Y
228,0.2095,3,111,2006,NA,Y
228,0.2178,0,113,2006,0.2178,Y
228,0.298,0,138,2006,0.298,Y
228,0.4106,0,154,2006,0.4106,Y
228,0.5462,0,175,2006,0.5462,Y
228,0.5573,0,177,2006,0.5573,Y
228,0.6074,0,207,2006,0.6074,Y
228,0.7135,1,217,2006,0.7135,Y
228,0.5491,0,232,2006,0.5491,Y
228,0.5428000000000001,0,246,2006,0.5428000000000001,Y
228,0.4025,0,267,2006,0.4025,Y
228,0.3606,0,273,2006,0.3606,Y
228,0.26680000000000004,0,296,2006,0.26680000000000004,Y
228,0.2853,1,320,2006,0.2853,N
228,0.0635,2,334,2006,NA,N
228,0.0266,2,341,2006,NA,N
228,0.1617,3,355,2006,NA,N
232,0.3529,0,13,2006,0.3529,N
232,0.3225,3,17,2006,NA,N
232,0.3289,0,40,2006,0.3289,N
232,0.0059,2,63,2006,NA,Y
232,0.1332,3,79,2006,NA,Y
232,0.2319,3,92,2006,NA,Y
232,0.2787,1,103,2006,0.2787,Y
232,0.2827,0,113,2006,0.2827,Y
232,0.3923,0,138,2006,0.3923,Y
232,0.4702,0,154,2006,0.4702,Y
232,0.6226,0,175,2006,0.6226,Y
232,0.6082000000000001,0,177,2006,0.6082000000000001,Y
232,0.675,0,207,2006,0.675,Y
232,0.7180000000000001,1,217,2006,0.7180000000000001,Y
232,0.6336,0,232,2006,0.6336,Y
232,0.6037,0,246,2006,0.6037,Y
232,0.481,0,267,2006,0.481,Y
232,0.4374,0,273,2006,0.4374,Y
232,0.3614,0,296,2006,0.3614,Y
232,0.34840000000000004,1,320,2006,0.34840000000000004,N
232,0.1037,2,334,2006,NA,N
232,0.1209,2,341,2006,NA,N
232,0.2297,3,360,2006,NA,N
234,0.3894,0,13,2006,0.3894,N
234,0.3388,0,17,2006,0.3388,N
234,0.3621,0,42,2006,0.3621,N
234,0.0377,2,60,2006,NA,N
234,0.1383,3,78,2006,NA,Y
234,0.2684,3,89,2006,NA,Y
234,0.2798,1,103,2006,0.2798,Y
234,0.2757,0,113,2006,0.2757,Y
234,0.3543,0,138,2006,0.3543,Y
234,0.4518,0,154,2006,0.4518,Y
234,0.6019,0,175,2006,0.6019,Y
234,0.6115,0,177,2006,0.6115,Y
234,0.7016,0,207,2006,0.7016,Y
234,0.7431,1,217,2006,0.7431,Y
234,0.6342,0,232,2006,0.6342,Y
234,0.6085,0,246,2006,0.6085,Y
234,0.4532000000000001,0,267,2006,0.4532000000000001,Y
234,0.446,0,273,2006,0.446,Y
234,0.325,0,296,2006,0.325,Y
234,0.34840000000000004,1,320,2006,0.34840000000000004,N
234,0.0597,2,334,2006,NA,N
234,0.1114,2,341,2006,NA,N
234,0.14880000000000002,3,353,2006,NA,N
236,0.2687,0,13,2006,0.2687,N
236,0.2786,0,29,2006,0.2786,N
236,0.25520000000000004,1,41,2006,0.25520000000000004,N
236,0.0119,2,58,2006,NA,N
236,0.0472,3,72,2006,NA,Y
236,0.2253,3,82,2006,NA,Y
236,0.263,1,111,2006,0.263,Y
236,0.2462,0,113,2006,0.2462,Y
236,0.2751,0,134,2006,0.2751,Y
236,0.4167,0,154,2006,0.4167,Y
236,0.5873,0,175,2006,0.5873,Y
236,0.5810000000000001,0,177,2006,0.5810000000000001,Y
236,0.683,0,207,2006,0.683,Y
236,0.7228,1,217,2006,0.7228,Y
236,0.6067,0,232,2006,0.6067,Y
236,0.5632,0,246,2006,0.5632,Y
236,0.4222,0,267,2006,0.4222,Y
236,0.361,0,273,2006,0.361,Y
236,0.2886,0,296,2006,0.2886,Y
236,0.3003,1,320,2006,0.3003,N
236,0.0356,2,334,2006,NA,N
236,0.0333,2,341,2006,NA,N
236,0.0503,2,364,2006,NA,N
286,0.6458,1,13,2006,0.6458,N
286,0.6675,1,18,2006,0.6675,N
286,0.5784,3,44,2006,NA,N
286,0.1162,2,63,2006,NA,Y
286,0.33540000000000003,3,74,2006,NA,Y
286,0.1728,3,89,2006,NA,Y
286,0.4517000000000001,1,102,2006,0.4517000000000001,Y
286,0.5665,0,118,2006,0.5665,Y
286,0.4502,0,134,2006,0.4502,Y
286,0.5846,0,154,2006,0.5846,Y
286,0.6436000000000001,0,175,2006,0.6436000000000001,Y
286,0.6526000000000001,0,177,2006,0.6526000000000001,Y
286,0.7021000000000001,0,207,2006,0.7021000000000001,Y
286,0.7272000000000001,1,217,2006,0.7272000000000001,Y
286,0.6551,0,232,2006,0.6551,Y
286,0.6167,0,246,2006,0.6167,Y
286,0.6155,0,267,2006,0.6155,Y
286,0.6026,0,273,2006,0.6026,Y
286,0.6551,0,298,2006,0.6551,Y
286,0.5846,1,320,2006,0.5846,N
286,0.1658,2,332,2006,NA,N
286,0.2909,3,351,2006,NA,N
286,0.3191,3,353,2006,NA,N
290,0.2816,0,13,2006,0.2816,N
290,0.2756,0,27,2006,0.2756,N
290,0.2489,1,41,2006,0.2489,N
290,0.0281,2,63,2006,NA,Y
290,0.2284,3,79,2006,NA,Y
290,0.2083,3,89,2006,NA,Y
290,0.25520000000000004,1,103,2006,0.25520000000000004,Y
290,0.25980000000000003,0,118,2006,0.25980000000000003,Y
290,0.30010000000000003,0,134,2006,0.30010000000000003,Y
290,0.4628,0,154,2006,0.4628,Y
290,0.5995,0,175,2006,0.5995,Y
290,0.6176,0,177,2006,0.6176,Y
290,0.6883,0,207,2006,0.6883,Y
290,0.7435,1,217,2006,0.7435,Y
290,0.5786,0,232,2006,0.5786,Y
290,0.5662,0,246,2006,0.5662,Y
290,0.4485,0,267,2006,0.4485,Y
290,0.4123,0,273,2006,0.4123,Y
290,0.29410000000000003,0,296,2006,0.29410000000000003,Y
290,0.2891,1,320,2006,0.2891,N
290,0.0326,2,334,2006,NA,N
290,0.0971,2,341,2006,NA,N
290,0.1819,3,360,2006,NA,N
292,0.2645,0,13,2006,0.2645,N
292,0.252,3,17,2006,NA,N
292,0.2288,1,41,2006,0.2288,N
292,0.0232,2,63,2006,NA,Y
292,0.2223,1,79,2006,0.2223,Y
292,0.17750000000000002,3,89,2006,NA,Y
292,0.2193,1,109,2006,0.2193,Y
292,0.2523,0,118,2006,0.2523,Y
292,0.3255,0,138,2006,0.3255,Y
292,0.4427,0,154,2006,0.4427,Y
292,0.6013000000000001,0,175,2006,0.6013000000000001,Y
292,0.5775,0,177,2006,0.5775,Y
292,0.628,0,207,2006,0.628,Y
292,0.7090000000000001,1,217,2006,0.7090000000000001,Y
292,0.5478000000000001,0,232,2006,0.5478000000000001,Y
292,0.5367000000000001,0,246,2006,0.5367000000000001,Y
292,0.4227,0,266,2006,0.4227,Y
292,0.4067,0,273,2006,0.4067,Y
292,0.2816,0,296,2006,0.2816,Y
292,0.248,1,320,2006,0.248,N
292,0.0311,2,334,2006,NA,N
292,0.1129,3,344,2006,NA,N
292,0.0331,2,365,2006,NA,N
298,0.25680000000000003,0,13,2006,0.25680000000000003,N
298,0.2919,3,17,2006,NA,N
298,0.2329,1,41,2006,0.2329,N
298,0.0285,2,60,2006,NA,N
298,0.1713,3,79,2006,NA,Y
298,0.1903,3,81,2006,NA,Y
298,0.2345,3,103,2006,NA,Y
298,0.2805,0,118,2006,0.2805,Y
298,0.3105,0,138,2006,0.3105,Y
298,0.4479,0,154,2006,0.4479,Y
298,0.5713,0,175,2006,0.5713,Y
298,0.5759000000000001,0,177,2006,0.5759000000000001,Y
298,0.6956,0,207,2006,0.6956,Y
298,0.7068,1,217,2006,0.7068,Y
298,0.5855,0,232,2006,0.5855,Y
298,0.5509000000000001,0,246,2006,0.5509000000000001,Y
298,0.4702,0,267,2006,0.4702,Y
298,0.3899,0,273,2006,0.3899,Y
298,0.33630000000000004,0,296,2006,0.33630000000000004,Y
298,0.25320000000000004,1,320,2006,0.25320000000000004,N
298,0.268,1,322,2006,0.268,N
298,0.0927,2,341,2006,NA,N
298,0.1506,3,360,2006,NA,N
300,0.2753,0,13,2006,0.2753,N
300,0.26430000000000003,0,17,2006,0.26430000000000003,N
300,0.2511,1,41,2006,0.2511,N
300,0.0426,2,62,2006,NA,Y
300,0.0575,3,74,2006,NA,Y
300,0.2103,3,92,2006,NA,Y
300,0.2513,3,111,2006,NA,Y
300,0.2372,0,113,2006,0.2372,Y
300,0.3252,0,138,2006,0.3252,Y
300,0.4356,0,154,2006,0.4356,Y
300,0.5907,0,175,2006,0.5907,Y
300,0.6213000000000001,0,177,2006,0.6213000000000001,Y
300,0.7108,0,207,2006,0.7108,Y
300,0.7402000000000001,1,217,2006,0.7402000000000001,Y
300,0.6249,0,232,2006,0.6249,Y
300,0.597,0,246,2006,0.597,Y
300,0.4453,0,267,2006,0.4453,Y
300,0.388,0,273,2006,0.388,Y
300,0.2934,0,296,2006,0.2934,Y
300,0.2903,1,320,2006,0.2903,N
300,0.029,2,334,2006,NA,N
300,0.057,2,341,2006,NA,N
300,0.1711,3,355,2006,NA,N
370,0.2906,0,2,2006,0.2906,N
370,0.2837,1,18,2006,0.2837,N
370,0.25630000000000003,1,41,2006,0.25630000000000003,N
370,0.0101,2,63,2006,NA,Y
370,0.1227,3,80,2006,NA,Y
370,0.248,3,85,2006,NA,Y
370,0.2479,1,102,2006,0.2479,Y
370,0.237,1,113,2006,0.237,Y
370,0.3146,0,134,2006,0.3146,Y
370,0.4612,0,154,2006,0.4612,Y
370,0.5806,0,175,2006,0.5806,Y
370,0.5720000000000001,0,177,2006,0.5720000000000001,Y
370,0.5659000000000001,0,207,2006,0.5659000000000001,Y
370,0.5557,1,217,2006,0.5557,Y
370,0.5262,0,232,2006,0.5262,Y
370,0.5015000000000001,0,246,2006,0.5015000000000001,Y
370,0.4353,1,270,2006,0.4353,Y
370,0.3643,0,273,2006,0.3643,Y
370,0.2998,0,296,2006,0.2998,Y
370,0.2858,1,309,2006,0.2858,N
370,0.0121,2,332,2006,NA,N
370,0.1821,3,350,2006,NA,N
370,0.1769,3,3,2006,NA,N
372,0.27940000000000004,0,2,2006,0.27940000000000004,N
372,0.3133,1,18,2006,0.3133,N
372,0.28150000000000003,1,41,2006,0.28150000000000003,N
372,0.0171,2,60,2006,NA,N
372,0.239,3,79,2006,NA,Y
372,0.2306,3,81,2006,NA,Y
372,0.2712,1,111,2006,0.2712,Y
372,0.2548,1,113,2006,0.2548,Y
372,0.31870000000000004,0,134,2006,0.31870000000000004,Y
372,0.4684,0,154,2006,0.4684,Y
372,0.5387000000000001,0,175,2006,0.5387000000000001,Y
372,0.5764,0,177,2006,0.5764,Y
372,0.5753,0,207,2006,0.5753,Y
372,0.5557,1,217,2006,0.5557,Y
372,0.4918,0,232,2006,0.4918,Y
372,0.5138,0,246,2006,0.5138,Y
372,0.4249,0,267,2006,0.4249,Y
372,0.3761000000000001,0,278,2006,0.3761000000000001,Y
372,0.2979,0,296,2006,0.2979,Y
372,0.2736,1,320,2006,0.2736,N
372,0.016,3,326,2006,NA,N
372,-0.0138,2,337,2006,NA,N
372,0.1942,3,353,2006,NA,N
374,0.331,0,2,2006,0.331,N
374,0.2801,1,29,2006,0.2801,N
374,0.28340000000000004,1,41,2006,0.28340000000000004,N
374,0.0571,2,62,2006,NA,Y
374,0.2343,3,79,2006,NA,Y
374,0.24,3,81,2006,NA,Y
374,0.3074,3,102,2006,NA,Y
374,0.28190000000000004,1,113,2006,0.28190000000000004,Y
374,0.3488,0,138,2006,0.3488,Y
374,0.4404,0,154,2006,0.4404,Y
374,0.5327000000000001,0,175,2006,0.5327000000000001,Y
374,0.5198,0,177,2006,0.5198,Y
374,0.534,0,207,2006,0.534,Y
374,0.5448000000000001,1,217,2006,0.5448000000000001,Y
374,0.5051,0,232,2006,0.5051,Y
374,0.5044000000000001,0,246,2006,0.5044000000000001,Y
374,0.4523,0,267,2006,0.4523,Y
374,0.3844,0,285,2006,0.3844,Y
374,0.32680000000000003,0,296,2006,0.32680000000000003,Y
374,0.3634,1,320,2006,0.3634,N
374,0.0175,3,326,2006,NA,N
374,0.0038,2,337,2006,NA,N
374,0.2029,3,359,2006,NA,N
376,0.2888,0,2,2006,0.2888,N
376,0.2556,1,18,2006,0.2556,N
376,0.2195,1,41,2006,0.2195,N
376,0.0571,2,62,2006,NA,Y
376,0.2103,1,79,2006,0.2103,Y
376,0.194,3,85,2006,NA,Y
376,0.2635,3,102,2006,NA,Y
376,0.2776,1,124,2006,0.2776,Y
376,0.3299,0,138,2006,0.3299,Y
376,0.4343,0,154,2006,0.4343,Y
376,0.5126000000000001,0,175,2006,0.5126000000000001,Y
376,0.5051,0,177,2006,0.5051,Y
376,0.5545,0,207,2006,0.5545,Y
376,0.5448000000000001,1,217,2006,0.5448000000000001,Y
376,0.4879,0,232,2006,0.4879,Y
376,0.4919,0,246,2006,0.4919,Y
376,0.4377,0,267,2006,0.4377,Y
376,0.35800000000000004,0,285,2006,0.35800000000000004,Y
376,0.33,0,290,2006,0.33,Y
376,0.30760000000000004,1,320,2006,0.30760000000000004,N
376,0.0442,3,326,2006,NA,N
376,0.1725,3,348,2006,NA,N
376,0.2165,3,360,2006,NA,N
378,0.25680000000000003,0,2,2006,0.25680000000000003,N
378,0.2217,1,18,2006,0.2217,N
378,0.2303,1,41,2006,0.2303,N
378,0.0565,2,62,2006,NA,Y
378,0.2199,1,79,2006,0.2199,Y
378,0.194,3,92,2006,NA,Y
378,0.1973,1,109,2006,0.1973,Y
378,0.2555,1,124,2006,0.2555,Y
378,0.31470000000000004,0,138,2006,0.31470000000000004,Y
378,0.4011,0,154,2006,0.4011,Y
378,0.5545,0,175,2006,0.5545,Y
378,0.5541,0,177,2006,0.5541,Y
378,0.5793,0,207,2006,0.5793,Y
378,0.6819000000000001,1,217,2006,0.6819000000000001,Y
378,0.5109,0,232,2006,0.5109,Y
